,author_id,keyword_list,morphs_list
2455,@modiano99,"['타이베이', '여행', '치앙마이', '치앙마이', '여행', '카페', '치앙마이', '여행에세이', '공감에세이', '타이베이', '여행', '어머니', '여행', '치앙마이', '태국', '여행', '치앙마이', '태국여행', '치앙마이', '여행작가', '치유', '치앙마이', '여행', '공항', '일기', '치앙마이', '여행작가', '치앙마이', '여행', '타이베이', '대만', '지우펀', '일상', '일기', '여행', '치앙마이', '여행', '사원']","['타이', '베이', '여행', '치', '앙', '마이', '치', '앙', '마이', '여행', '카페', '치', '앙', '마이', '여행', '에', '세', '이', '공감', '에', '세', '이', '타이', '베이', '여행', '어머니', '여행', '치', '앙', '마이', '태국', '여행', '치', '앙', '마이', '태국', '여행', '치', '앙', '마이', '여행', '작가', '치유', '치', '앙', '마이', '여행', '공항', '일기', '치', '앙', '마이', '여행', '작가', '치', '앙', '마이', '여행', '타이', '베이', '대', '만', '지우', '펀', '일상', '일기', '여행', '치', '앙', '마이', '여행', '사원']"
2456,@mohohan,"['오늘', '나', '직장']","['오늘', '나', '직장']"
2457,@mojik,"['영화리뷰', '난민', '인권']","['영화', '리뷰', '난민', '인권']"
2458,@mokijang76,"['그리움', '하늘나라', '죽음']","['그리움', '하늘나라', '죽음']"
2459,@mokmaan,"['게으름', '취업', '취준생']","['게으름', '취업', '취', '주', 'ㄴ', '생']"
2460,@moktaksori,"['불교', '명상', '행복', '트레킹', '부산', '해운대', '연기', '괴로움', '행복']","['불교', '명상', '행복', '트레킹', '부산', '해운대', '연기', '괴로움', '행복']"
2461,@molg,"['그림일기', '육아', '육아일기', '그림일기', '육아', '육아일기']","['그림', '일기', '육아', '육아', '일기', '그림', '일기', '육아', '육아', '일기']"
2462,@moment-yet,"['집밥', '요리', '푸드에세이', '요리', '집밥', '푸드에세이', '푸드에세이', '요리에세이', '요리']","['집', '밥', '요리', '푸드', '에', '세', '이', '요리', '집', '밥', '푸드', '에', '세', '이', '푸드', '에', '세', '이', '요리', '에', '세', '이', '요리']"
2463,@monday,"['직장인', '회사', '회사생활', '직장', '회사', '회사생활']","['직장인', '회사', '회사', '생활', '직장', '회사', '회사', '생활']"
2464,@mondayheebee,"['안나', '에세이', '일러스트', '할머니', '일러스트', '에세이', '명절', '일러스트', '에세이']","['안', '낫', '에세이', '일', '러스트', '할머니', '일', '러스트', '에세이', '명절', '일', '러스트', '에세이']"
2465,@moneyst,"['청약통장', '청약', '신혼', '와인', '뮤즈', '작가', '사랑', '연애', '예술']","['청약', '통장', '청약', '신혼', '와인', '뮤즈', '작가', '사랑', '연애', '예술']"
2466,@mongmiggu,"['맥주', '그림일기', '술', '술', '그림일기', '맥주', '술', '맥주', '그림일기', '술', '그림일기', '맥주']","['맥주', '그림', '일기', '술', '술', '그림', '일기', '맥주', '술', '맥주', '그림', '일기', '술', '그림', '일기', '맥주']"
2467,@mongsiltongtong,"['사랑', '공감에세이', '일러스트']","['사랑', '공감', '에', '세', '이', '일', '러스트']"
2468,@mongun,"['시간', '생각', '명상']","['시간', '생각', '명상']"
2469,@mongwon,"['생수', '정수', '녹차']","['생수', '정수', '녹차']"
2470,@monicam1x,"['겨울', '엘에이', '비']","['겨울', '엘', '에', '잇', '비']"
2471,@monna7,"['드로잉', '그림', '일러스트레이션', '드로잉', '그림', '일러스트레이션', '드로잉', '그림', '일러스트레이션']","['드로잉', '그림', '일', '러스트', '레이션', '드로잉', '그림', '일', '러스트', '레이션', '드로잉', '그림', '일', '러스트', '레이션']"
2473,@monochromeblues,"['커피', '여행에세이', '사진에세이', '커피', '여행에세이', '일상에세이', '독서', '일상기록', '글쓰기']","['커피', '여행', '에', '세', '이', '사진', '에', '세', '이', '커피', '여행', '에', '세', '이', '일상', '에', '세', '이', '독서', '일상', '기록', '글쓰기']"
2474,@monsoon,"['그림일기', '스타트업', '공감에세이']","['그림', '일기', '스타트', '업', '공감', '에', '세', '이']"
2475,@monte-christhor,"['자유', '영화', '위대한독재자', '독서', '감옥', '생각', '농구', '강백호', '자세', '아빠', '꿈', '직업', '복지', '영화', '전통', '이불', '겨울', '새벽', '고흐', '그림', '아름다움', '영화', '자녀', '부모', '꼰대', '어원', '공부', '아빠', '아들', '화살', '이별', '사랑', '손톱', '버스', '손잡이', '사람', '영화', '고전', '자녀', '포옹', '눈물', '졸업식', '공부', '교육', '자녀']","['자유', '영화', '위대', '하', 'ㄴ', '독재자', '독서', '감옥', '생각', '농구', '강', '백호', '자세', '아빠', '꿈', '직업', '복지', '영화', '전통', '이불', '겨울', '새벽', '고', '흐', '그림', '아름다움', '영화', '자녀', '부모', '꼰대', '어원', '공부', '아빠', '아들', '화살', '이별', '사랑', '손톱', '버스', '손잡이', '사람', '영화', '고전', '자녀', '포옹', '눈물', '졸업식', '공부', '교육', '자녀']"
2476,@montempsmalta,"['몰타', '발레타', '여행', '여행', '몰타', '지중해', '독립출판', '직장인', '몰타', '독립출판', '몰타', '여행', '몰타', '지중해', '독립출판', '몰타', '여행기']","['몰', '타', '발레타', '여행', '여행', '몰', '타', '지중해', '독립', '출판', '직장인', '몰', '타', '독립', '출판', '몰', '타', '여행', '몰', '타', '지중해', '독립', '출판', '몰', '타', '여행기']"
2477,@monthly,"['고민', '스터디', '아기', '생각', '도전']","['고민', '스터디', '아기', '생각', '도전']"
2478,@monthly-oki,"['감자', 'GMO', '옥천']","['감자', 'GMO', '옥천']"
2479,@mooamooamoo,"['관계', '연애', '수필']","['관계', '연애', '수필']"
2480,@moon2018,"['가을', '사랑', '노래', '주름', '일상', '생활', '소리', '명태', '백석', '여행', '홋카이도', '자연', '순대볶음', '가정식', '냉장고']","['가을', '사랑', '노래', '주름', '일상', '생활', '소리', '명태', '백석', '여행', '홋카이', '도', '자연', '순대', '볶음', '가정', '식', '냉장고']"
2481,@moonblossom,"['인생', '선택', '삶']","['인생', '선택', '삶']"
2482,@moonbvno,"['핑계', '경쟁', '심사']","['핑계', '경쟁', '심사']"
2483,@moondol,"['카카오브런치', '유튜브', '직장인', '해외여행', '직장인', '퇴사', '유튜브', '직장인', '퇴사', '배달앱', '배달', '자취', '대기업', '퇴사', '전세대출', '직장인', '전세보증금']","['카', '카', '오브', '런', '치', '유', '튜브', '직장인', '해외여행', '직장인', '퇴사', '유', '튜브', '직장인', '퇴사', '배달', '앱', '배달', '자취', '대기업', '퇴사', '전세', '대출', '직장인', '전세', '보증금']"
2484,@moonipop,"['주말', '신혼', '결혼', '소희', '언니', '일기']","['주말', '신혼', '결혼', '소희', '언니', '일기']"
2485,@moonlover,"['부산', '여행', '일상', '취향', '트렌드', '구독', '불안', '자존감', '행복', '서울샐러드', '샐러드', '전시문화']","['부산', '여행', '일상', '취향', '트렌드', '구독', '불안', '자존', '감', '행복', '서울', '샐러드', '샐러드', '전시', '문화']"
2486,@moonn6pense,"['포르투갈', '리스본', '드로잉', '리스본', '드로잉', '여행에세이', '포르투갈', '여행에세이', '드로잉', '리스본', '여행에세이', '드로잉', '리스본', '여행', '드로잉']","['포르투', '갈', '리스본', '드로잉', '리스본', '드로잉', '여행', '에', '세', '이', '포르투', '갈', '여행', '에', '세', '이', '드로잉', '리스본', '여행', '에', '세', '이', '드로잉', '리스본', '여행', '드로잉']"
2487,@moonnight11,"['긴자소니파크', '긴자', '소니파크', '여행', '호텔', '네덜란드', '일본', '의자', '공간', '긴자', '쇼핑', '푸드코트', '외식산업', '트렌드', '마케팅']","['길', 'ㄴ', '자', '소니', '파크', '길', 'ㄴ', '자', '소니', '파크', '여행', '호텔', '네덜란드', '일본', '의자', '공간', '길', 'ㄴ', '자', '쇼핑', '푸드', '코트', '외식', '산업', '트렌드', '마케팅']"
2488,@moonriver516,"['린치', '축복', '일상', '여왕', '영화', '시대극', '서부', '이름', '정의', '생명수', '나침반', '자연']","['린치', '축복', '일상', '여왕', '영화', '시대극', '서부', '이름', '정의', '생명수', '나침반', '자연']"
2489,@moonsengwon,"['검정치마', '음악리뷰', '음악']","['검정', '하', '지', '말', '음악', '리뷰', '음악']"
2490,@moonset84,"['샌드위치', '요리', '식빵']","['샌드위치', '요리', '식빵']"
2491,@moonshot,"['하이브리드자동차', '홋카이도', '삿포로']","['하이브리드', '자동차', '홋카이', '도', '삿포로']"
2492,@moonsj84,"['편식', '식습관', '발달', '가족여행', '여행', '행복']","['편식', '식습관', '발달', '가족', '여행', '여행', '행복']"
2493,@moonterry,"['자기소개', '시작', '브런치']","['자기소개', '시작', '브런', '치']"
2494,@moonwalker,"['졸업', '학교', '교사']","['졸업', '학교', '교사']"
2495,@moonwindtre,"['야생동물', '사진', '사진집']","['야생', '동물', '사진', '사진집']"
2496,@moony58,"['서평', '직업', '독서노트']","['서평', '직업', '독서', '노트']"
2497,@moori2,"['나츠메', '에세이', '일본']","['나', '아', '츠', '메', '에세이', '일본']"
2498,@moril,"['파티', '이별', '친구', '덴마크', '인종차별', '연애']","['파티', '이별', '친구', '덴마크', '인종', '차별', '연애']"
2499,@moripark,"['반려동물', '뉴욕', '사진', '뉴욕', '반려동물', '사진']","['반려', '동물', '뉴욕', '사진', '뉴욕', '반려', '동물', '사진']"
2500,@morningyogurt,"['결혼', '우울증', '에세이', '결혼', '사랑', '가족']","['결혼', '우울증', '에세이', '결혼', '사랑', '가족']"
2501,@mothertive,"['독서', '엄마', '지옥철', '인터뷰', '독립잡지', '언니네마당', '명절', '보이콧', '언론', '수면교육', '수면', '육아', '출판', '출판계약', '계약', '며느리', '시댁', '시어머니', '친정엄마', '엄마', '육아']","['독서', '엄마', '지옥', '철', '인터뷰', '독립', '잡지', '언니', '네', '마당', '명절', '보이콧', '언론', '수면', '교육', '수면', '육아', '출판', '출판', '계약', '계약', '며느리', '시댁', '시어머니', '친정', '엄마', '엄마', '육아']"
2502,@motives,"['무협영화', '영화', '중국초인', '영화', '장국영', '청춘', '영화', '킹콩', '혹성탈출']","['무협', '영화', '영화', '중국', '초인', '영화', '장국', '영', '청춘', '영화', '킹', '콩', '혹성', '탈출']"
2503,@moto453,"['소설', '작가', '환상', '여행', '하루키', '러닝', '브루클린', '소설', '내면', '클래식', '낙관', '생상']","['소설', '작가', '환상', '여행', '하루', '키', '러닝', '브루', '클린', '소설', '내면', '클래식', '낙관', '생', '상']"
2504,@moviehon,"['어른', '성인']","['어른', '성인']"
2505,@moviehouse,"['육아', '국제결혼', '에세이', '빅식', '영화리뷰', '국제연애', '가짜뉴스', '영화리뷰', '사회', '국제결혼', '에세이', '장모', '버드박스', '넷플릭스', '영화리뷰', '알리타', 'SF', '영화리뷰', '영화리뷰', 'SF', '전체주의', '육아', '국제결혼', '에세이', '공포', '영화리뷰', 'SF', '공포영화', '컨저링', '영화리뷰']","['육아', '국제', '결혼', '에세이', '빅', '식', '영화', '리뷰', '국제', '연애', '가짜', '뉴스', '영화', '리뷰', '사회', '국제', '결혼', '에세이', '장모', '버드', '박스', '넷', '플릭', '슬', '영화', '리뷰', '알', 'ㄹ', '리', '타', 'SF', '영화', '리뷰', '영화', '리뷰', 'SF', '전체주의', '육아', '국제', '결혼', '에세이', '공포', '영화', '리뷰', 'SF', '공포', '영화', '커', 'ㄴ', '저', '링', '영화', '리뷰']"
2506,@moviemon94,"['영화리뷰', '칸영화제', '영화', '영화리뷰', '독립영화', '얼굴', '영화리뷰', '종교', '자유', '영화리뷰', '베니스영화제', '아카데미시상식']","['영화', '리뷰', '칸', '영화제', '영화', '영화', '리뷰', '독립', '영화', '얼굴', '영화', '리뷰', '종교', '자유', '영화', '리뷰', '베니스', '영화제', '아카데미', '시상식']"
2507,@mozza,"['SNS', '정보', '일러스트']","['SNS', '정보', '일', '러스트']"
2508,@mr-reader,"['교육제도', '취업', '전문기술', '경제', '의무', '국민', '경제', '분수효과', '노동유연성']","['교육', '제도', '취업', '전문', '기술', '경제', '의무', '국민', '경제', '분수', '효과', '노동', '유연성']"
2509,@mr1202,"['요즘', '생각', '행복']","['요즘', '생각', '행복']"
2510,@mrbackpack,"['워킹홀리데이', '에세이', '행복', '에세이', '행복', '여행', '워킹홀리데이', '여행', '에세이', '감정', '포기', '에세이', '친구', '에세이', '일상', '꿈', '에세이', '행복', '에세이', '워킹홀리데이', '여행']","['워킹', '홀', '리', '데이', '에세이', '행복', '에세이', '행복', '여행', '워킹', '홀', '리', '데이', '여행', '에세이', '감정', '포기', '에세이', '친구', '에세이', '일상', '꿈', '에세이', '행복', '에세이', '워킹', '홀', '리', '데이', '여행']"
